"Id","Description","baseMean","All_TMP","minus.5614_TMP","minus.6086_TMP","minus.10675_TMP","minus.SICO_TMP","FoldChange.minus5614vsAll","log2FoldChange.minus5614vsAll","stat.minus5614vsAll","pvalue.minus5614vsAll","padj.minus5614vsAll","FoldChange.minus6086vsAll","log2FoldChange.minus6086vsAll","stat.minus6086vsAll","pvalue.minus6086vsAll","padj.minus6086vsAll","FoldChange.minus10675vsAll","log2FoldChange.minus10675vsAll","stat.minus10675vsAll","pvalue.minus10675vsAll","padj.minus10675vsAll","FoldChange.minusSICOvsAll","log2FoldChange.minusSICOvsAll","stat.minusSICOvsAll","pvalue.minusSICOvsAll","padj.minusSICOvsAll"
"NLANBGKA_01749","Serine--tRNA ligase",294.09,2.66023258897204,2.60737101030348,2.32090551159053,3.30674567204035,2.35593103272095,0.951,-0.073,-0.523,0.60094225683843,0.923408592812477,0.854,-0.227,-1.651,0.0987738065659629,1,1.2,0.263,2.017,0.0437360022757576,0.118968733773897,0.816,-0.293,-1.705,0.0881494162882439,0.236662335494567
"NLANBGKA_01750","hypothetical protein",20.74,0.562457534456149,0.409067606540399,0.614263820168124,0.977561541164872,0.648575391181761,0.812,-0.3,-0.734,0.462762487739391,0.878950912508655,1.055,0.078,0.204,0.838111708568895,1,1.703,0.768,2.219,0.0265052912768167,0.0805374910531111,0.656,-0.608,-1.015,0.310265908983961,0.542537785536594
"NLANBGKA_01751","PTS system mannose-specific EIID component",407.18,5.41530245263773,5.55019273012062,5.50526346550679,4.33813098115121,4.93687881921325,0.987,-0.019,-0.129,0.897412803004931,0.988031274173523,0.979,-0.03,-0.21,0.833709202915366,1,0.776,-0.366,-2.607,0.00913463782007767,0.0346578905526476,0.821,-0.285,-1.69,0.0910379343637638,0.241187305276221
"NLANBGKA_01752","PTS system mannose-specific EIIC component",848.13,13.4016675999335,11.9326451134151,13.1979607558014,9.72495994997018,10.762106272875,0.853,-0.229,-2.066,0.038829669155469,0.338269327497671,0.948,-0.077,-0.708,0.478900091805714,1,0.704,-0.507,-4.727,2.27879988631237e-06,2.93965185334296e-05,0.762,-0.393,-3.124,0.00178188787366954,0.0140538950929414
"NLANBGKA_01753","PTS system mannose-specific EIIAB component",827.54,10.0334530006142,10.1330527766516,9.18640850089008,8.93061714008121,9.7970260907965,0.952,-0.071,-0.745,0.456102611595911,0.878050660766607,0.88,-0.185,-1.967,0.0491417907913869,1,0.857,-0.223,-2.441,0.0146594202296547,0.0506124508658882,0.889,-0.17,-1.535,0.124857406067091,0.293126771782125
"NLANBGKA_01754","Kynurenine formamidase",65.73,1.13295539754,0.979483183245198,0.971699639805049,0.841789104891973,1.25764907129566,0.837,-0.257,-0.89,0.373238871179362,0.85145117487792,0.814,-0.296,-1.051,0.293354638881034,1,0.697,-0.521,-1.919,0.0550076168224046,0.140894960777964,0.983,-0.025,-0.074,0.941208481371362,0.971886794527336
"NLANBGKA_01755","5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU",21.81,0.29910022495056,0.361284780705196,0.268001029688167,0.350745460371655,0.268077828355128,1.12,0.164,0.491,0.623742767361195,0.930101067703904,0.943,-0.085,-0.259,0.795816867677786,1,1.098,0.135,0.452,0.651301414469869,0.783881855074423,0.953,-0.07,-0.148,0.88271456650335,0.940475105893036
"NLANBGKA_01756","Adenine permease AdeQ",24.79,0.147451869498018,0.12373812785252,0.233498170964543,0.160171288457246,0.340056441888112,0.845,-0.243,-0.667,0.505087457498239,0.897972386983745,1.476,0.562,1.729,0.0838929751923333,1,1.05,0.07,0.227,0.820453111956821,0.899013873256161,1.696,0.762,1.797,0.0723229646305015,0.206289428086253
"NLANBGKA_01757","tRNA threonylcarbamoyladenosine biosynthesis protein TsaE",2.68,0.0749137854699919,0.132716858218235,0.0777231772457626,0.0773071626941608,0,1.205,0.27,0.309,0.757340365712001,NA,0.769,-0.379,-0.425,0.670695233411479,1,0.878,-0.187,-0.232,0.816190738285591,NA,0.27,-1.889,-1.359,0.173994543370993,0.366442384379964
"NLANBGKA_01758","Mycothiol acetyltransferase",17.36,0.381930397598456,0.38342130484089,0.37423934477295,0.437924967862876,0.348656135143953,1.048,0.068,0.181,0.856125713705529,0.988031274173523,0.938,-0.093,-0.254,0.799593407683519,1,1.245,0.316,0.967,0.33379013659038,0.515956649043301,0.906,-0.143,-0.263,0.792306499038607,0.898505182350315
"NLANBGKA_01759","Biofilm regulatory protein A",79.33,0.647783909652283,0.707693129263708,0.802758502239323,0.779892847179328,0.788464201044494,0.982,-0.026,-0.132,0.895362996112705,0.988031274173523,1.142,0.192,1.02,0.307891140098228,1,1.133,0.18,1.025,0.305194956434718,0.484420182528931,1.13,0.177,0.694,0.487774354396024,0.704197851136709
"NLANBGKA_01760","Ribosome maturation factor RimP",35.43,0.724802803368902,0.720728619852659,0.946044533227085,0.7720868223213,1.20378897446093,0.934,-0.098,-0.329,0.742064595834087,0.966255794798454,1.266,0.34,1.227,0.219793917930032,1,1.019,0.027,0.102,0.918427342600914,0.952834668158654,1.685,0.753,2.165,0.0304034986363704,0.113587419132902
"NLANBGKA_01761","Transcription termination/antitermination protein NusA",50.78,0.309809695920657,0.548857186032958,0.43831101234503,0.503781714948138,0.699333465274247,1.479,0.565,1.986,0.0470425334851234,0.376340267880987,1.363,0.447,1.604,0.108637835963254,1,1.555,0.637,2.444,0.0145337351819758,0.0504238880763416,2.054,1.039,3.12,0.00180794460673611,0.0141483254865605
"NLANBGKA_01762","hypothetical protein",16.84,0.711680961964923,0.716671034378471,0.699508595211864,0.579803720206206,0.615484809999019,0.964,-0.053,-0.116,0.907309278583465,0.98830689537987,1.09,0.124,0.282,0.77788086097605,1,0.904,-0.146,-0.35,0.726591936036714,0.839604199703662,1.131,0.177,0.31,0.756497549214387,0.875061532627041
"NLANBGKA_01763","putative ribosomal protein YlxQ",9.56,0.322705537409196,0.385899787742253,0.502211299126466,0.374642403825548,0.441886530255706,1.132,0.179,0.335,0.737845209779621,NA,1.535,0.619,1.248,0.212021444185818,1,1.26,0.333,0.714,0.475150618135771,0.637677609915349,1.116,0.158,0.212,0.832070816949998,0.914139716821956
"NLANBGKA_01764","Translation initiation factor IF-2",316.64,1.04323205810385,1.19580281817291,1.22370733040068,1.29348081971206,1.71421983561126,1.09,0.124,0.853,0.393512663365863,0.852732450484838,1.142,0.192,1.358,0.174400035386173,1,1.218,0.284,2.087,0.0368656174463036,0.105468369266744,1.535,0.619,3.813,0.000137085365681974,0.00178319304443768
"NLANBGKA_01765","Ribosome-binding factor A",6.68,0.125496597881354,0.166746821863937,0.195304394104737,0.259012032274453,0.378058475885437,1.287,0.364,0.488,0.625624681787029,NA,1.254,0.327,0.452,0.650973468578219,1,1.921,0.942,1.449,0.147464920639051,0.290628781092797,2.997,1.584,1.933,0.0531769509983428,0.16697124943101
"NLANBGKA_01766","LOG family protein YvdD",0.17,0,0,0,0,0,1.615,0.692,0.178,0.858386608373641,NA,0.466,-1.101,-0.282,0.778307463732611,1,0.488,-1.035,-0.267,0.789167583259592,NA,2.384,1.253,0.32,0.749165491059391,NA
"NLANBGKA_01767","LOG family protein YvdD",10.52,0.453691352453097,0.48225429154806,0.641871182872309,0.468186075192727,0.271089938786085,1.104,0.143,0.3,0.764555043910843,NA,1.497,0.582,1.316,0.188033649116756,1,1.041,0.059,0.139,0.889593534875896,0.939661740614874,0.703,-0.508,-0.664,0.506843837154128,0.719482507439256
"NLANBGKA_01768","Aminoacyltransferase FemB",95.58,1.19146889348932,0.959172291304201,1.06345340131255,0.406831249977624,0.738973488663897,0.799,-0.324,-1.654,0.0982230213817839,0.538612624290721,0.873,-0.196,-1.036,0.300399513061344,1,0.327,-1.614,-8.458,2.72111321037476e-17,1.75511802069172e-15,0.519,-0.946,-3.464,0.000532934660461237,0.00538581650240959
"NLANBGKA_01769","UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase",89.84,0.67157638866238,0.665184619111272,0.760103587867084,0.763910487079722,0.727321343042499,0.942,-0.087,-0.356,0.722168475247776,0.96317987890538,1.074,0.103,0.44,0.66006271741072,1,1.089,0.123,0.547,0.584639948889085,0.730796865728344,1.021,0.031,0.105,0.916460680630715,0.95925848916259
"NLANBGKA_01770","Lipid II flippase MurJ",99.72,0.476360177835902,0.80420337445523,0.661388639959648,0.838576169377118,0.890182101789929,1.529,0.612,2.714,0.00664900712119438,0.119477543347001,1.29,0.367,1.646,0.099768760125741,1,1.599,0.677,3.208,0.00133615749652236,0.00707465480434789,1.698,0.764,2.889,0.00386420280619182,0.0248809007689819
"NLANBGKA_01771","putative cation-transporting ATPase F",1.82,0.036165275744134,0,0.037521533842782,0.0933017480791596,0,0.212,-2.24,-1.552,0.12063888963077,NA,0.692,-0.531,-0.436,0.662830358896586,1,2.072,1.051,0.994,0.320111028336558,NA,0.417,-1.263,-0.81,0.417907638407387,NA
"NLANBGKA_01772","Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase",95.48,1.41183672616523,0.964749469355634,1.0148853336514,0.572370339177921,1.0494805093573,0.646,-0.629,-2.892,0.00382340583863453,0.0858795772985601,0.696,-0.524,-2.488,0.0128523906207965,1,0.381,-1.393,-6.741,1.57592265110994e-11,5.88482695243421e-10,0.741,-0.433,-1.657,0.0975270385837277,0.253973600523779
"NLANBGKA_01773","Cystathionine beta-lyase PatB",56.95,0.8157278862288,0.625106690336432,0.482205035057044,0.264282625954457,0.623436810128205,0.758,-0.4,-1.564,0.117853605140743,0.596243082124877,0.597,-0.744,-2.924,0.00346036675398298,0.914031161159218,0.324,-1.627,-6.544,5.99067271312537e-11,2.02399156664878e-09,0.688,-0.539,-1.655,0.0979596295394035,0.254228562376071
"NLANBGKA_01774","hypothetical protein",2.79,0.266965490038516,0.141886386604222,0.138488570365177,0.068873654036616,0.36556067502972,0.588,-0.767,-0.788,0.430458426849132,NA,0.54,-0.888,-0.941,0.346806406794243,1,0.373,-1.422,-1.61,0.107434466102047,NA,1.042,0.06,0.052,0.958245273532902,0.980081962071855
"NLANBGKA_01775","hypothetical protein",2.26,0.161352768704598,0.0428777541935837,0.0837018831877444,0.0416269337583943,0.0883773060511411,0.427,-1.227,-1.116,0.264572912909047,NA,0.642,-0.639,-0.642,0.520944439871965,1,0.29,-1.788,-1.815,0.0695407657797132,NA,0.977,-0.033,-0.027,0.978476400264473,NA
"NLANBGKA_01776","Uracil phosphoribosyltransferase",285.14,4.93534886189626,5.45142432742539,4.97465522495965,5.61864019772394,5.17556955699972,1.044,0.062,0.353,0.724411405638424,0.96317987890538,0.992,-0.011,-0.065,0.948389567146238,1,1.116,0.159,0.949,0.342561420233789,0.521001774181937,0.996,-0.006,-0.03,0.976155065338469,0.986428700630072
"NLANBGKA_01777","ATP-dependent Clp protease proteolytic subunit",457.11,9.02711114913402,9.19727827452371,8.39410314254236,10.3011794289969,7.73459244565433,0.962,-0.057,-0.475,0.634556598325867,0.931867997714746,0.904,-0.146,-1.249,0.211768120618029,1,1.113,0.155,1.38,0.167581515899052,0.317807206282583,0.808,-0.308,-2.14,0.0323890078866951,0.118293808628725
"NLANBGKA_01778","hypothetical protein",10.91,0.270996848109568,0.340432102087312,0.306719652486634,0.203385287087994,0.296864709252323,1.07,0.098,0.21,0.833870599274237,NA,1.026,0.037,0.081,0.935129591573458,1,0.728,-0.458,-1.075,0.282176580866574,0.457208075315237,1.09,0.124,0.198,0.842971020975931,0.9175276590651
"NLANBGKA_01779","hypothetical protein",1.83,0.0789414083447226,0.083911303905723,0.122852764033625,0.0407317308818697,0.0432383594121174,1.11,0.151,0.138,0.890267498081449,NA,1.478,0.563,0.552,0.580956184469077,1,0.685,-0.547,-0.541,0.588372909799433,NA,0.858,-0.221,-0.159,0.873983042895035,NA
"NLANBGKA_01780","Leu/Ile/Val-binding protein",99.61,0.657172082255939,1.0378390426805,0.711037864470826,1.32727105669029,1.18269630156674,1.609,0.686,3.216,0.00129917522817071,0.0421510185139831,1.106,0.145,0.675,0.49993440305602,1,2.03,1.022,5.182,2.19940103343528e-07,3.50668546791535e-06,1.684,0.751,2.927,0.00342486230879012,0.0227232168835379
"NLANBGKA_01781","High-affinity branched-chain amino acid transport system permease protein LivH",94.47,0.849022901993241,1.45988544040059,1.07517061856638,1.45595156407336,1.34038914177564,1.571,0.652,2.998,0.00271947369564728,0.0721896653753643,1.202,0.265,1.222,0.221835695566754,1,1.616,0.692,3.411,0.000646881626330425,0.00384069049273169,1.476,0.561,2.115,0.034422580331956,0.122730975669544
"NLANBGKA_01782","hypothetical protein",93.04,0.929310250134076,1.33355243105867,1.0485250145528,1.23471281682731,1.10709356330203,1.483,0.569,2.439,0.0147304183283927,0.193316051770367,1.138,0.187,0.803,0.421890547912486,1,1.361,0.444,2.018,0.0435482502766469,0.118968733773897,1.209,0.274,0.959,0.337738074877947,0.569489836755521
"NLANBGKA_01783","Lipopolysaccharide export system ATP-binding protein LptB",92.89,0.982727296007925,1.39791607274436,0.989593524459828,1.53609940991114,2.15306602300969,1.471,0.557,2.834,0.00460142163331482,0.0959517889166208,0.996,-0.006,-0.03,0.975863954127804,1,1.563,0.644,3.597,0.000321589568291257,0.00214455521997404,2.02,1.014,4.376,1.2111881117851e-05,0.000236958084433853
"NLANBGKA_01784","High-affinity branched-chain amino acid transport ATP-binding protein LivF",47.54,0.51328640298719,0.876268679981586,0.484123180301996,0.802553172036839,1.22679684162516,1.802,0.849,2.922,0.0034774348308356,0.084623574649475,0.962,-0.055,-0.184,0.854321548046871,1,1.609,0.687,2.529,0.0114324633830049,0.0417035103868481,2.331,1.221,3.62,0.000294430450161575,0.00337820200711701
"NLANBGKA_01785","Inosine-5'-monophosphate dehydrogenase",18.14,0.369718394477802,0.645634097317775,0.246589360902024,0.654051966390886,0.578585241054233,1.409,0.494,1.123,0.261319353081432,0.78722360594594,0.793,-0.335,-0.735,0.462610616070665,1,1.708,0.773,1.932,0.0533396604643196,0.137616323997944,1.059,0.083,0.139,0.889280277553917,0.942005969835257
"NLANBGKA_01786","hypothetical protein",17.12,0.758094937745244,0.424116916480013,0.786524761041359,0.988187210090577,0.611916782114966,0.632,-0.661,-1.496,0.13477552761836,0.611098423962612,1.041,0.058,0.145,0.884876824635258,1,1.355,0.438,1.204,0.228742280295068,0.395835726510612,0.656,-0.609,-0.978,0.328075843389393,0.559515050528862
"NLANBGKA_01787","Cysteine synthase",62.42,0.691249929564016,0.405389676012064,0.531697189794876,1.10689801130276,1.14890497866483,0.562,-0.832,-3.502,0.00046139416373417,0.0192467279729111,0.78,-0.358,-1.666,0.0957223219344777,1,1.574,0.654,3.508,0.000450897337434899,0.00280624263956194,1.528,0.611,2.341,0.0192444058181105,0.0820306236827838
"NLANBGKA_01788","IMPACT family member YigZ",8.21,0.194127549847719,0.13131312221785,0.164788082525872,0.182117835192975,0.0579976070960614,0.844,-0.244,-0.431,0.666750176096505,NA,0.927,-0.109,-0.201,0.840585688073711,1,0.997,-0.005,-0.01,0.992061658658138,0.994866073240917,0.393,-1.347,-1.41,0.158653679951558,0.346359822040169
"NLANBGKA_01789","ComF operon protein 1",11.48,0.133786805941853,0.0977690932751191,0.104103025559245,0.0604017239273284,0.109918016182057,0.774,-0.37,-0.745,0.45641227636175,NA,0.767,-0.383,-0.798,0.424975991153341,1,0.457,-1.131,-2.442,0.0146054308411592,0.0505490399112313,0.649,-0.624,-0.902,0.367165763098822,0.598663437133886
"NLANBGKA_01790","hypothetical protein",3.15,0.0500560293822218,0.0709431933021112,0.103866427773883,0.051655240527462,0,1.143,0.193,0.207,0.835824605307765,NA,1.777,0.829,0.956,0.338869473082952,1,0.768,-0.38,-0.439,0.660468396012882,NA,0.273,-1.875,-1.321,0.186600354374357,0.385320894147861
"NLANBGKA_01791","Ribosome hibernation promotion factor",127.78,2.82367345233046,2.27252097225994,2.63660932041395,3.14283349875877,2.58503620199588,0.762,-0.392,-2.178,0.029431246260154,0.288728632705558,0.941,-0.088,-0.516,0.60551511898389,1,1.118,0.161,1.009,0.313119965554639,0.492045660157289,0.844,-0.245,-1.076,0.282032476291362,0.512969676782619
"NLANBGKA_01792","Regulatory protein Spx",61.15,1.25140073455555,1.7440201686769,1.58684820210099,1.29138101318655,3.10726573775262,1.3,0.379,1.178,0.238692141002307,0.767516699001884,1.309,0.388,1.238,0.215814048711384,1,1.094,0.13,0.43,0.667047517864893,0.796081099958186,2.279,1.188,3.392,0.000693947391771086,0.00666014918140048
"NLANBGKA_01793","Protein RecA",196.61,1.50124063494614,1.9251998499003,1.76856116244712,1.36929547009473,3.48006046307976,1.181,0.24,1.169,0.242412984995012,0.771963255195854,1.137,0.186,0.92,0.357328410346608,1,0.888,-0.172,-0.872,0.383410641634642,0.560886289154183,2.035,1.025,4.662,3.13081737989368e-06,7.96271220286294e-05
"NLANBGKA_01794","Putative competence-damage inducible protein",132.3,0.89382949235709,1.30984950281203,1.197451409245,0.93134113732729,1.7111350746072,1.375,0.459,1.716,0.0861203773299788,0.500440799609031,1.3,0.378,1.434,0.151542271046776,1,1.025,0.036,0.137,0.890658943711772,0.939661740614874,1.749,0.807,2.766,0.00566744575495717,0.0335214039614908
"NLANBGKA_01795","DNA-3-methyladenine glycosylase 1",12.68,0.199498667827696,0.33929353318401,0.206980200274042,0.247046802522644,0.349666732637124,1.42,0.505,1.018,0.308651436865616,NA,0.914,-0.13,-0.257,0.797169419901508,1,1.157,0.21,0.459,0.646314742043715,0.778540423565391,1.567,0.648,1.044,0.296282477072634,0.523901575912907
"NLANBGKA_01796","Holliday junction ATP-dependent DNA helicase RuvA",17.72,0.412025820084955,0.418058103387441,0.330323503294491,0.347882232123724,0.205161603333006,1.012,0.017,0.044,0.964709162010021,0.994510415911478,0.85,-0.234,-0.61,0.541799746383939,1,0.91,-0.136,-0.386,0.699282192061979,0.820067297963593,0.484,-1.048,-1.621,0.104936397918724,0.264245780897644
"NLANBGKA_01797","hypothetical protein",22.48,1.05597651025509,1.33625877795073,1.30425879624739,1.14160440252473,1.04660522029057,1.023,0.033,0.092,0.926987582591438,0.98830689537987,1.151,0.203,0.602,0.547384169891025,1,1.018,0.025,0.08,0.935996654469567,0.961918015041909,0.843,-0.246,-0.484,0.628639688783486,0.800086876633528
"NLANBGKA_01798","DNA mismatch repair protein MutL",85.84,0.493597322192543,0.56085693004683,0.476790248050127,0.521076563383671,0.48477752577357,1.062,0.086,0.454,0.650103245158268,0.943392885256908,0.984,-0.024,-0.127,0.899285062551969,1,1.034,0.049,0.282,0.7780276392512,0.871366393131376,0.893,-0.164,-0.63,0.528501908240568,0.737871831633218
"NLANBGKA_01799","hypothetical protein",3.4,0.181721558813347,0.0772648639923984,0.188536420051602,0.150021820673817,0,0.563,-0.83,-0.996,0.319338865684461,NA,0.948,-0.077,-0.104,0.917246114424798,1,0.883,-0.179,-0.26,0.794693301884963,NA,0.191,-2.39,-1.787,0.0739033440526331,0.209621752833305
"NLANBGKA_01800","putative HTH-type transcriptional regulator",0.4,0,0.0314667389646461,0.0307131910084062,0,0,3.058,1.612,0.572,0.567260267938236,NA,2.274,1.185,0.421,0.674044440449812,1,1.003,0.004,0.002,0.998798958363868,NA,4.791,2.26,0.785,0.432223179481153,NA
"NLANBGKA_01801","hypothetical protein",0.03,0,0,0,0,0,1.633,0.708,0.147,0.882755993089234,NA,1.215,0.281,0.059,0.95321538421003,1,1.052,0.073,0.015,0.987811752061798,NA,6.192,2.63,0.547,0.584037271842127,NA
"NLANBGKA_01802","DNA mismatch repair protein MutS",148.47,0.745356994635119,0.719007598783721,0.625799290969403,0.618003621021044,0.637156810351097,0.935,-0.097,-0.534,0.593342873070577,0.923408592812477,0.81,-0.304,-1.703,0.0886577378217783,1,0.794,-0.333,-1.955,0.0505965035080018,0.132221801984999,0.805,-0.313,-1.396,0.162602679382108,0.352659804556244
"NLANBGKA_01803","hypothetical protein",3.25,0.0616937056811698,0.0983666125617509,0.192021967313061,0.159161805546802,0.0337913229019069,1.213,0.278,0.268,0.78833729248429,NA,2.129,1.09,1.139,0.254906588574512,1,1.905,0.93,1.01,0.312339763815552,NA,0.678,-0.562,-0.405,0.685725295233784,0.837133440421403
"NLANBGKA_01804","Arginine repressor",19.39,0.650846717735745,0.498111782759504,0.621234189758684,0.591043414073088,0.25667026119108,0.886,-0.174,-0.455,0.6489870169506,0.943392885256908,0.983,-0.024,-0.067,0.946928722257736,1,0.944,-0.084,-0.244,0.807412475303742,0.892303973875398,0.595,-0.749,-1.32,0.186911024175932,0.385440841746585
"NLANBGKA_01805","Arginine--tRNA ligase",201.77,1.36268574955273,1.27521335029727,1.29202702636429,1.25146977050547,1.7070319976077,0.877,-0.189,-1.185,0.235938678093161,0.766852135122782,0.921,-0.119,-0.768,0.442351609276982,1,0.893,-0.163,-1.102,0.270521330248186,0.445841774241784,1.192,0.253,1.373,0.16988687727963,0.360566585158157
"NLANBGKA_01806","Adenylosuccinate lyase",210.84,1.67394159986535,1.62578151317338,1.73671719896608,1.95540594157198,2.38291402982336,0.961,-0.058,-0.413,0.679668205833809,0.946188872960535,1.004,0.005,0.039,0.968970627504642,1,1.142,0.191,1.5,0.133486689567029,0.269059108658543,1.346,0.429,2.59,0.0096096589378589,0.0505666880661127
"NLANBGKA_01807","hypothetical protein",68.58,0.775103987512227,1.08817248690489,0.743479476362853,1.02624488484838,1.65012049724571,1.195,0.257,1.053,0.292124762342716,0.80810100975383,0.927,-0.109,-0.448,0.654438707393458,1,1.246,0.317,1.418,0.156213620257283,0.303238204028844,1.732,0.792,2.791,0.00524919125734338,0.0314128072890431
