Id,Description,baseMean,All_norm,minus.ST_norm,minus.5614_norm,minus.6086_norm,minus.10675_norm,minus.SICO_norm,FoldChange.minusSTvsAll,log2FoldChange.minusSTvsAll,stat.minusSTvsAll,pvalue.minusSTvsAll,padj.minusSTvsAll,FoldChange.minus5614vsAll,log2FoldChange.minus5614vsAll,stat.minus5614vsAll,pvalue.minus5614vsAll,padj.minus5614vsAll,FoldChange.minus6086vsAll,log2FoldChange.minus6086vsAll,stat.minus6086vsAll,pvalue.minus6086vsAll,padj.minus6086vsAll,FoldChange.minus10675vsAll,log2FoldChange.minus10675vsAll,stat.minus10675vsAll,pvalue.minus10675vsAll,padj.minus10675vsAll,FoldChange.minusSICOvsAll,log2FoldChange.minusSICOvsAll,stat.minusSICOvsAll,pvalue.minusSICOvsAll,padj.minusSICOvsAll
OG651,Pyrimidine-nucleoside phosphorylase,2235.08,918.4744186,881.5093023,1010.234884,990.6651163,978.9232558,1051.983721,0.959,-0.06,-0.59,0.55530207,0.684869419,1.1,0.137,1.356,0.175079338,0.303880707,1.073,0.102,0.995,0.319614925,0.536486564,1.066,0.093,0.917,0.358924729,0.483427856,1.145,0.196,1.933,0.053211383,0.123750589
OG6510,hypothetical protein,24.38,20.12025316,19.52848101,21.89556962,15.9778481,0.591772152,8.284810127,0.944,-0.083,-0.269,0.787817509,0.86066622,1.062,0.087,0.282,0.777586895,0.86087444,0.803,-0.316,-0.952,0.341067295,0.555719834,0.025,-5.338,-6.103,1.04E-09,8.18E-09,0.415,-1.268,-3.562,0.000368563,0.001977009
OG6511,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6512,hypothetical protein,1098.54,352.4344392,414.1769352,550.6603476,388.1800948,0.295418641,241.35703,1.173,0.23,1.769,0.076851215,0.16366732,1.56,0.641,4.941,7.76E-07,5.93E-06,1.098,0.134,1.022,0.306751452,0.524748318,0.001,-10.467,-12.43,1.80E-35,1.44E-33,0.685,-0.547,-4.145,3.39E-05,0.000249063
OG6513,hypothetical protein,1.98,2.054945055,8.21978022,6.164835165,4.10989011,0,4.10989011,4.992,2.32,1.435,0.151148737,NA,3.773,1.916,1.173,0.240648307,0.389748943,2.747,1.458,0.858,0.390933587,0.60107525,0.196,-2.352,-1.197,0.231203221,0.342147199,2.462,1.3,0.774,0.43889449,0.582224016
OG6514,hypothetical protein,19.15,72.72222222,62.33333333,121.2037037,83.11111111,0,58.87037037,0.863,-0.213,-0.521,0.60231783,0.724805286,1.66,0.731,1.868,0.061826184,0.131087224,1.097,0.133,0.319,0.750039421,0.865895525,0.007,-7.06,-5.719,1.07E-08,7.50E-08,0.808,-0.308,-0.733,0.463545317,0.606274963
OG6515,hypothetical protein,0.08,0,0,0,0,0,0,1.408,0.494,0.094,0.925291288,NA,1.487,0.573,0.109,0.913437646,NA,1,0,0,1,NA,1,0,0,1,NA,1,0,0,1,NA
OG6516,Tyrosine recombinase XerC,1431.9,858.8148148,799.4497354,1341.650794,829.6269841,0,420.0079365,0.93,-0.104,-0.608,0.54315478,0.673167315,1.561,0.643,3.758,0.000171119,0.000821059,0.966,-0.05,-0.293,0.769872888,0.87737773,0,-13.42,-11.276,1.73E-29,9.30E-28,0.489,-1.032,-5.973,2.32E-09,5.72E-08
OG6517,hypothetical protein,133.94,107.8846154,214.7417582,240.4285714,151.0384615,0,111.9945055,1.979,0.985,4.403,1.07E-05,0.000110104,2.208,1.143,5.117,3.10E-07,2.54E-06,1.35,0.433,1.863,0.062400774,0.17847268,0.001,-9.382,-7.833,4.78E-15,7.17E-14,1.025,0.036,0.155,0.87708997,0.923335799
OG6518,hypothetical protein,467.34,220.6179775,254.6561798,353.4089888,221.8786517,0,127.7483146,1.15,0.202,1.536,0.124604358,0.233471216,1.597,0.675,5.171,2.33E-07,1.95E-06,0.995,-0.007,-0.055,0.956213999,0.978239579,0,-11.698,-9.873,5.45E-23,1.76E-21,0.575,-0.798,-5.846,5.05E-09,1.14E-07
OG6519,hypothetical protein,88.85,183.2222222,226.6666667,277.6666667,198.3333333,0,122.7777778,1.24,0.311,1.231,0.218306195,0.350509026,1.52,0.604,2.406,0.016147118,0.042517019,1.12,0.163,0.625,0.53180697,0.714997262,0.002,-9.253,-7.693,1.44E-14,2.04E-13,0.669,-0.581,-2.197,0.028011414,0.073756927
OG652,Energy-dependent translational throttle protein EttA,507.36,102.1874016,159.9070866,108.0771654,106.6047244,249.4314961,170.2141732,1.569,0.65,4.988,6.10E-07,8.89E-06,1.059,0.083,0.628,0.530309597,0.68093365,1.042,0.059,0.433,0.6649981,0.812204404,2.446,1.29,10.005,1.44E-23,4.86E-22,1.667,0.737,5.632,1.78E-08,3.32E-07
OG6520,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6521,hypothetical protein,0.06,0,0,0,0,0,0,0.371,-1.43,-0.271,0.78610254,NA,0.392,-1.351,-0.256,0.797609319,NA,0.591,-0.758,-0.144,0.885601255,NA,0.396,-1.335,-0.253,0.799989033,NA,0.458,-1.127,-0.214,0.830652975,NA
OG6522,hypothetical protein,67.57,76.5,100.9375,130.6875,77.5625,4.25,39.3125,1.308,0.387,1.644,0.100207362,0.199025367,1.681,0.749,3.214,0.001311184,0.004946792,1.043,0.06,0.243,0.807703818,0.899932974,0.051,-4.3,-9.422,4.41E-21,1.15E-19,0.523,-0.936,-3.599,0.000319687,0.001737104
OG6523,hypothetical protein,0.39,0,0,3.169491525,3.169491525,0,3.169491525,0.371,-1.43,-0.404,0.686312795,NA,1.496,0.581,0.167,0.867565137,NA,2.65,1.406,0.406,0.684463484,NA,0.396,-1.335,-0.377,0.706131355,NA,1.366,0.45,0.128,0.898151074,NA
OG6524,hypothetical protein,283.49,333.3888889,344.7222222,465.6111111,321.1111111,0,141.6666667,1.032,0.046,0.266,0.789965391,0.862464597,1.393,0.478,2.809,0.004975822,0.015676836,0.948,-0.077,-0.437,0.661968644,0.810728,0,-11.123,-9.349,8.82E-21,2.23E-19,0.423,-1.241,-6.895,5.37E-12,2.74E-10
OG6525,hypothetical protein,11.2,11.1641791,30.70149254,23.7238806,15.35074627,0,12.55970149,2.568,1.36,2.734,0.006254186,0.021940705,2.077,1.055,2.086,0.036967098,0.08578499,1.476,0.561,1.038,0.299356698,0.516851779,0.019,-5.712,-4.503,6.69E-06,3.05E-05,1.09,0.124,0.227,0.820476908,0.884305869
OG6526,hypothetical protein,11.8,18.20353982,28.13274336,38.0619469,18.20353982,0,13.23893805,1.537,0.62,1.146,0.251678842,0.388711527,2.016,1.011,1.891,0.058681064,0.126037767,1.143,0.193,0.335,0.737456712,0.859587552,0.014,-6.136,-4.781,1.75E-06,8.76E-06,0.749,-0.417,-0.712,0.476531684,0.617278194
OG6527,hypothetical protein,13.77,35.96153846,39.55769231,41.35576923,21.57692308,0,10.78846154,1.091,0.126,0.299,0.765089317,0.844723333,1.134,0.181,0.429,0.668172062,0.784636291,0.608,-0.718,-1.518,0.128918235,0.29615937,0.008,-6.99,-5.633,1.77E-08,1.20E-07,0.296,-1.756,-3.395,0.000686583,0.003363772
OG6528,Sensor protein KdpD,42.55,18.12164948,26.60412371,24.29072165,13.88041237,2.313402062,13.10927835,1.488,0.574,1.972,0.048627461,0.114901176,1.366,0.45,1.537,0.124298765,0.231861807,0.823,-0.281,-0.888,0.37478271,0.587012725,0.133,-2.91,-7.013,2.34E-12,2.64E-11,0.737,-0.441,-1.417,0.156508989,0.27782909
OG6529,Sensor protein KdpD,73.09,39.61864407,61.27683616,62.33333333,36.97740113,3.697740113,27.99717514,1.55,0.632,2.779,0.005452081,0.019668681,1.566,0.647,2.841,0.00449139,0.014323152,0.912,-0.133,-0.544,0.586214545,0.761133401,0.087,-3.529,-9.53,1.58E-21,4.37E-20,0.702,-0.511,-2.085,0.03704509,0.092424958
OG653,hypothetical protein,458.59,507.705,511.445,450.67,511.445,289.85,301.07,1.008,0.011,0.074,0.941333388,0.964908822,0.887,-0.173,-1.167,0.243009872,0.391209429,1.008,0.012,0.079,0.937330717,0.969185413,0.572,-0.806,-5.349,8.82E-08,5.43E-07,0.595,-0.749,-4.95,7.44E-07,8.55E-06
OG6530,hypothetical protein,177.32,104.72,115.94,169.9028571,102.5828571,0,75.33428571,1.101,0.138,0.766,0.443512285,0.585334063,1.619,0.695,3.89,0.000100409,0.000504941,0.992,-0.012,-0.065,0.947984694,0.975502759,0.002,-9.316,-7.825,5.09E-15,7.60E-14,0.716,-0.482,-2.578,0.009938626,0.032410922
OG6531,hypothetical protein,0.72,5.123287671,0,5.123287671,0,0,0,0.124,-3.014,-1.161,0.245477514,NA,0.698,-0.518,-0.217,0.828487865,NA,0.101,-3.304,-1.273,0.202944189,NA,0.068,-3.881,-1.495,0.134796413,NA,0.078,-3.673,-1.415,0.156986462,NA
OG6532,hypothetical protein,1.57,1.789473684,2.684210526,0.894736842,0.894736842,0,1.789473684,1.602,0.68,0.579,0.562261643,NA,0.308,-1.699,-1.142,0.253249569,0.403655693,0.938,-0.092,-0.071,0.943207886,NA,0.166,-2.595,-1.617,0.105846994,0.181087497,1.074,0.103,0.083,0.933988107,0.95879887
OG6533,hypothetical protein,9.06,5.01532567,9.314176245,12.89655172,7.164750958,0,5.01532567,1.823,0.866,1.363,0.172864905,0.298648013,2.498,1.321,2.105,0.035308176,0.082444285,1.384,0.469,0.697,0.485567583,0.683411508,0.022,-5.481,-4.146,3.39E-05,0.000137575,0.91,-0.136,-0.2,0.841850912,0.898088785
OG6534,hypothetical protein,1056.55,642.7706093,832.4516129,989.2903226,618.6415771,334.4551971,831.1111111,1.295,0.373,3.014,0.002577015,0.010522302,1.538,0.621,5.027,4.98E-07,3.93E-06,0.961,-0.057,-0.451,0.652032877,0.805240704,0.52,-0.943,-7.441,9.98E-14,1.31E-12,1.293,0.371,2.985,0.002835683,0.011586422
OG6535,hypothetical protein,65.26,70.86315789,77.75263158,112.2,50.19473684,20.66842105,53.14736842,1.092,0.127,0.562,0.573982345,0.70069622,1.571,0.652,2.934,0.003347159,0.011141218,0.68,-0.556,-2.234,0.025481041,0.090745384,0.28,-1.834,-6.774,1.25E-11,1.32E-10,0.75,-0.415,-1.74,0.081847049,0.172953562
OG6536,hypothetical protein,68.17,94.13605442,103.0408163,136.1156463,59.78911565,33.07482993,92.86394558,1.096,0.132,0.645,0.519019227,0.652188633,1.452,0.538,2.679,0.00738714,0.022045501,0.657,-0.605,-2.64,0.00828766,0.037808167,0.337,-1.569,-6.478,9.32E-11,8.90E-10,0.983,-0.025,-0.117,0.906724536,0.942542971
OG6537,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6538,hypothetical protein,0.26,0,0,0,0,2.833333333,0,1.408,0.494,0.109,0.913027127,NA,1,0,0,1,NA,2.191,1.132,0.25,0.802234668,NA,3.697,1.886,0.423,0.672166658,NA,1.737,0.797,0.176,0.860128261,NA
OG6539,Putative HAD-hydrolase YfnB,0.17,0,1.654867257,0,0,0,0,2.389,1.257,0.248,0.804376191,NA,1,0,0,1,NA,1,0,0,1,NA,1.504,0.589,0.116,0.908042964,NA,1.737,0.797,0.156,0.875779784,NA
OG654,"Fructose-1,6-bisphosphatase/inositol-1-monophosphatase",412.59,276.5289575,275.8069498,222.3783784,363.8918919,380.4980695,267.8648649,1.001,0.002,0.014,0.988750127,0.992792914,0.805,-0.314,-2.452,0.01419683,0.03810105,1.33,0.412,3.221,0.001275285,0.00813152,1.374,0.458,3.671,0.00024194,0.000833099,0.968,-0.047,-0.365,0.715065994,0.808745451
OG6540,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6541,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6542,HTH-type transcriptional regulator TreR,0.15,0,0,0,1.307692308,0,0,1,0,0,1,NA,1,0,0,1,NA,2.401,1.264,0.24,0.810062286,NA,1,0,0,1,NA,1,0,0,1,NA
OG6543,HTH-type transcriptional regulator TreR,0.13,0,0,0,0,2.101123596,0,1,0,0,1,NA,1,0,0,1,NA,2.336,1.224,0.233,0.81602716,NA,2.526,1.337,0.255,0.798696669,NA,1,0,0,1,NA
OG6544,hypothetical protein,0.27,0,0,0.460591133,0.460591133,0,0,0.371,-1.43,-0.375,0.707475701,NA,1.499,0.584,0.155,0.876581629,NA,1.868,0.901,0.24,0.810509725,NA,0.396,-1.335,-0.35,0.726083147,NA,0.458,-1.127,-0.296,0.767438255,NA
OG6545,Quinone-dependent D-lactate dehydrogenase,13.22,13.56476684,10.65803109,5.813471503,22.28497409,13.56476684,10.65803109,0.777,-0.364,-0.689,0.491131349,0.630040887,0.398,-1.331,-2.312,0.020771749,0.052864404,1.581,0.661,1.272,0.203275899,0.406442031,0.963,-0.055,-0.106,0.915918945,0.950632507,0.782,-0.354,-0.657,0.510933046,0.648194016
OG6546,Quinone-dependent D-lactate dehydrogenase,18.73,13.01898734,11.24367089,13.01898734,17.16139241,5.325949367,7.693037975,0.85,-0.234,-0.578,0.562933415,0.692190658,0.962,-0.056,-0.138,0.890208282,0.931390711,1.23,0.298,0.729,0.46624713,0.671980197,0.4,-1.324,-2.949,0.003189983,0.008505925,0.61,-0.714,-1.658,0.097274952,0.195296737
OG6547,hypothetical protein,0.04,0,0,0,0,0,0,1,0,0,1,NA,1.487,0.573,0.109,0.913435637,NA,1,0,0,1,NA,1,0,0,1,NA,1,0,0,1,NA
OG6548,hypothetical protein,0.04,0,0,0,0,0,0,1,0,0,1,NA,1,0,0,1,NA,1,0,0,1,NA,1.504,0.589,0.112,0.910992236,NA,1,0,0,1,NA
OG6549,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG655,hypothetical protein,102.95,176.9462366,184.9892473,160.8602151,231.2365591,223.1935484,265.4193548,1.042,0.06,0.309,0.757437699,0.839609521,0.905,-0.144,-0.734,0.463109712,0.621472654,1.28,0.356,1.8,0.071910672,0.197844915,1.255,0.328,1.715,0.086332664,0.152768348,1.48,0.566,2.967,0.003011077,0.012184085
OG6550,hypothetical protein,0.28,0,0,0,1.508064516,0,0,1,0,0,1,NA,1.487,0.573,0.113,0.909683959,NA,5.105,2.352,0.471,0.63763199,NA,1.504,0.589,0.117,0.907135428,NA,1,0,0,1,NA
OG6551,hypothetical protein,0.41,0,0.921182266,0,0.921182266,0.921182266,0,1.399,0.484,0.174,0.861583615,NA,0.392,-1.351,-0.475,0.634824836,NA,1.81,0.856,0.308,0.757967131,NA,2.186,1.128,0.415,0.678304601,NA,0.458,-1.127,-0.396,0.692035932,NA
OG6552,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6553,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6554,hypothetical protein,0.06,0,0,0,0,0,0,1,0,0,1,NA,1,0,0,1,NA,1,0,0,1,NA,1.504,0.589,0.112,0.910992236,NA,1,0,0,1,NA
OG6555,hypothetical protein,0.55,3.596153846,0,1.798076923,0,1.798076923,0,0.178,-2.494,-1.062,0.28818136,NA,0.362,-1.465,-0.647,0.517824151,NA,0.278,-1.847,-0.79,0.429625691,NA,0.326,-1.616,-0.707,0.479373432,NA,0.112,-3.153,-1.343,0.179360004,NA
OG6556,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6557,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6558,hypothetical protein,0.04,0,0,0,0,0,0,1,0,0,1,NA,1,0,0,1,NA,1,0,0,1,NA,1.504,0.589,0.112,0.910992236,NA,1,0,0,1,NA
OG6559,High-affinity zinc uptake system ATP-binding protein ZnuC,0.93,0,0,1.764150943,3.528301887,5.29245283,0,1.408,0.494,0.219,0.827008528,NA,4.393,2.135,1.02,0.307558887,NA,6.233,2.64,1.256,0.209262896,NA,12.197,3.608,1.812,0.069923202,NA,1.737,0.797,0.353,0.724410543,NA
OG656,hypothetical protein,41.79,44.06321839,59.1091954,53.73563218,29.01724138,44.06321839,38.68965517,1.359,0.442,1.782,0.074798375,0.160593355,1.245,0.317,1.26,0.207605371,0.347865788,0.681,-0.554,-1.934,0.053153178,0.157866165,1.003,0.005,0.019,0.984520363,0.990341338,0.885,-0.176,-0.662,0.508046347,0.645510451
OG6560,hypothetical protein,0.84,2.460526316,2.460526316,2.460526316,2.460526316,4.921052632,0,0.74,-0.434,-0.228,0.819814064,NA,0.786,-0.348,-0.183,0.855078559,NA,1.857,0.893,0.495,0.620806206,NA,2.121,1.085,0.627,0.530616909,NA,0.482,-1.052,-0.526,0.598753736,NA
OG6561,hypothetical protein,0.04,0,0,0,0,0,0,1.408,0.494,0.094,0.925289276,NA,1,0,0,1,NA,1,0,0,1,NA,1,0,0,1,NA,1,0,0,1,NA
OG6562,hypothetical protein,0.09,0,0,0,0,0,0,1,0,0,1,NA,1,0,0,1,NA,2.336,1.224,0.233,0.816025636,NA,1,0,0,1,NA,1.737,0.797,0.151,0.879753658,NA
OG6563,hypothetical protein,0.23,0,0,0,0,1.545454545,0,0.371,-1.43,-0.309,0.757353718,NA,0.392,-1.351,-0.292,0.770319202,NA,1.125,0.17,0.037,0.970720193,NA,1.551,0.633,0.138,0.890163573,NA,0.458,-1.127,-0.243,0.807630329,NA
OG6564,hypothetical protein,0.05,0,0,0,0,0,0,0.371,-1.43,-0.271,0.78610254,NA,0.392,-1.351,-0.256,0.797609319,NA,0.591,-0.758,-0.144,0.885601255,NA,0.396,-1.335,-0.253,0.799989033,NA,0.458,-1.127,-0.214,0.830652975,NA
OG6565,putative multiple-sugar transport system permease YteP,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6566,putative multiple-sugar transport system permease YteP,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6567,Glycogen phosphorylase,3.1,1.416666667,1.416666667,0,4.25,3.541666667,2.833333333,0.935,-0.096,-0.095,0.924121319,NA,0.139,-2.843,-1.943,0.051960531,0.11400255,2.865,1.519,1.604,0.108704412,0.265172885,2.014,1.01,1.072,0.283719954,0.401920172,1.656,0.727,0.749,0.453725986,0.597243953
OG6568,Acetylglutamate kinase,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6569,Calcium-transporting ATPase,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG657,DNA mismatch repair protein MutL,1495.84,404.4043165,503.9582734,497.2316547,300.5453237,336.6,372.1165468,1.245,0.317,3.556,0.000377005,0.002246352,1.228,0.296,3.318,0.000905335,0.003576887,0.741,-0.433,-4.696,2.65E-06,3.54E-05,0.83,-0.269,-2.988,0.002804708,0.007542739,0.919,-0.122,-1.35,0.177048293,0.304098629
OG6570,hypothetical protein,0.54,3.4,0,0,3.4,3.4,3.4,0.197,-2.347,-0.798,0.424691651,NA,0.208,-2.268,-0.772,0.440382666,NA,1.034,0.048,0.017,0.986506036,NA,1.701,0.766,0.276,0.782755985,NA,0.836,-0.259,-0.089,0.928714501,NA
OG6571,hypothetical protein,134.27,68.12469438,66.75305623,112.9315403,73.61124694,0,47.09290954,0.974,-0.038,-0.208,0.834967331,0.893994919,1.655,0.727,4.055,5.02E-05,0.000272865,1.083,0.115,0.609,0.54219792,0.723679711,0.002,-8.917,-7.49,6.89E-14,9.28E-13,0.687,-0.542,-2.837,0.004550828,0.017169221
OG6572,L-glyceraldehyde 3-phosphate reductase,0.97,0,1.010810811,1.010810811,2.021621622,3.032432432,0,1.386,0.471,0.229,0.819207143,NA,1.348,0.431,0.207,0.836061305,NA,4.192,2.068,1.063,0.287715782,NA,6.231,2.639,1.415,0.156941831,NA,0.458,-1.127,-0.524,0.600220799,NA
OG6573,L-glyceraldehyde 3-phosphate reductase,0.08,0,0,0,0,0,0,1.408,0.494,0.094,0.925291288,NA,1,0,0,1,NA,1,0,0,1,NA,1.504,0.589,0.112,0.910994244,NA,1,0,0,1,NA
OG6574,putative protein YbdM,0.14,0,0,0,0,0,0,1.408,0.494,0.094,0.9252933,NA,1,0,0,1,NA,1,0,0,1,NA,1.504,0.589,0.112,0.910996253,NA,1.737,0.797,0.151,0.879755535,NA
OG6575,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6576,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6577,hypothetical protein,0.3,0,0,0,0.742063492,0,0,0.723,-0.468,-0.125,0.900528462,NA,0.392,-1.351,-0.361,0.718125395,NA,1.789,0.839,0.227,0.820311177,NA,0.772,-0.373,-0.1,0.920630976,NA,0.892,-0.165,-0.044,0.964867846,NA
OG6578,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6579,hypothetical protein,19.57,66.95061728,23.08641975,46.17283951,0,101.5802469,30.01234568,0.347,-1.526,-2.695,0.007040734,0.024013615,0.678,-0.56,-1.03,0.303058421,0.459086326,0.016,-6.007,-4.744,2.10E-06,2.86E-05,1.502,0.587,1.11,0.266989806,0.383145877,0.443,-1.174,-2.079,0.037630351,0.093550438
OG658,Adaptive-response sensory-kinase SasA,387.05,161.9818594,162.829932,88.62358277,199.2970522,202.6893424,169.1904762,1.009,0.013,0.106,0.915327745,0.946719852,0.549,-0.866,-6.64,3.13E-11,4.64E-10,1.217,0.283,2.22,0.026441604,0.093221129,1.258,0.331,2.661,0.007796899,0.018962957,1.046,0.065,0.514,0.607078974,0.724684288
OG6580,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6581,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6582,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6583,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6584,Lipid II:glycine glycyltransferase,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6585,hypothetical protein,0.06,0,0,0,0,0,0,0.371,-1.43,-0.271,0.78610254,NA,0.392,-1.351,-0.256,0.797609319,NA,0.591,-0.758,-0.144,0.885601255,NA,0.396,-1.335,-0.253,0.799989033,NA,0.458,-1.127,-0.214,0.830652975,NA
OG6586,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6587,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6588,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6589,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG659,hypothetical protein,167.67,192.4678363,172.7836257,62.33333333,243.8654971,274.4853801,155.2865497,0.913,-0.132,-0.697,0.485690672,0.624225992,0.329,-1.604,-7.779,7.31E-15,1.61E-13,1.283,0.359,1.88,0.060094985,0.173547848,1.448,0.534,2.87,0.004106277,0.010710999,0.817,-0.291,-1.512,0.130515698,0.245097702
OG6590,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6591,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6592,hypothetical protein,0.06,0,0,0,0,0,0,0.371,-1.43,-0.271,0.78610254,NA,0.392,-1.351,-0.256,0.797609319,NA,0.591,-0.758,-0.144,0.885601255,NA,0.396,-1.335,-0.253,0.799989033,NA,0.458,-1.127,-0.214,0.830652975,NA
OG6593,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6594,hypothetical protein,0.52,1.989361702,1.989361702,0,0,1.989361702,0,0.704,-0.506,-0.227,0.820701428,NA,0.384,-1.382,-0.596,0.551123618,NA,0.592,-0.756,-0.328,0.743114711,NA,1.409,0.494,0.232,0.816263793,NA,0.23,-2.12,-0.914,0.360636431,NA
OG6595,"Oligo-1,6-glucosidase",0.27,1.074712644,0,0,0,0,0,0.141,-2.83,-0.655,0.512423165,NA,0.289,-1.789,-0.414,0.678717975,NA,0.426,-1.23,-0.285,0.775592409,NA,0.15,-2.735,-0.633,0.52666656,NA,0.174,-2.527,-0.585,0.558588801,NA
OG6596,hypothetical protein,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OG6597,hypothetical protein,0.08,0,0,0,0,0,0,1.408,0.494,0.094,0.925291288,NA,1,0,0,1,NA,1,0,0,1,NA,1.504,0.589,0.112,0.910994244,NA,1,0,0,1,NA
